
 LIST ALL SELECTED NODES.   DSYS=      0

    NODE        X            Y            Z          THXY     THYZ     THZX
        1   18.278       0.0000       0.0000         0.00     0.00     0.00
        2   0.0000       0.0000       18.278         0.00     0.00     0.00
        3   18.256       0.0000      0.89686         0.00     0.00     0.00
        4   18.190       0.0000       1.7916         0.00     0.00     0.00
        5   18.080       0.0000       2.6819         0.00     0.00     0.00
        6   17.927       0.0000       3.5659         0.00     0.00     0.00
        7   17.730       0.0000       4.4412         0.00     0.00     0.00
        8   17.491       0.0000       5.3058         0.00     0.00     0.00
        9   17.210       0.0000       6.1577         0.00     0.00     0.00
       10   16.887       0.0000       6.9947         0.00     0.00     0.00
       11   16.523       0.0000       7.8149         0.00     0.00     0.00
       12   16.120       0.0000       8.6162         0.00     0.00     0.00
       13   15.678       0.0000       9.3968         0.00     0.00     0.00
       14   15.198       0.0000       10.155         0.00     0.00     0.00
       15   14.681       0.0000       10.888         0.00     0.00     0.00
       16   14.129       0.0000       11.595         0.00     0.00     0.00
       17   13.543       0.0000       12.275         0.00     0.00     0.00
       18   12.924       0.0000       12.924         0.00     0.00     0.00
       19   12.275       0.0000       13.543         0.00     0.00     0.00
       20   11.595       0.0000       14.129         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       21   10.888       0.0000       14.681         0.00     0.00     0.00
       22   10.155       0.0000       15.198         0.00     0.00     0.00
       23   9.3968       0.0000       15.678         0.00     0.00     0.00
       24   8.6162       0.0000       16.120         0.00     0.00     0.00
       25   7.8149       0.0000       16.523         0.00     0.00     0.00
       26   6.9947       0.0000       16.887         0.00     0.00     0.00
       27   6.1577       0.0000       17.210         0.00     0.00     0.00
       28   5.3058       0.0000       17.491         0.00     0.00     0.00
       29   4.4412       0.0000       17.730         0.00     0.00     0.00
       30   3.5659       0.0000       17.927         0.00     0.00     0.00
       31   2.6819       0.0000       18.080         0.00     0.00     0.00
       32   1.7916       0.0000       18.190         0.00     0.00     0.00
       33  0.89686       0.0000       18.256         0.00     0.00     0.00
       34   0.0000      -42.750       0.0000         0.00     0.00     0.00
       35   0.0000      -1.6112       18.547         0.00     0.00     0.00
       36   0.0000      -3.2283       18.779         0.00     0.00     0.00
       37   0.0000      -4.8501       18.974         0.00     0.00     0.00
       38   0.0000      -6.4757       19.135         0.00     0.00     0.00
       39   0.0000      -8.1044       19.262         0.00     0.00     0.00
       40   0.0000      -9.7354       19.353         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       41   0.0000      -11.368       19.406         0.00     0.00     0.00
       42   0.0000      -13.002       19.421         0.00     0.00     0.00
       43   0.0000      -14.635       19.391         0.00     0.00     0.00
       44   0.0000      -16.266       19.310         0.00     0.00     0.00
       45   0.0000      -17.894       19.166         0.00     0.00     0.00
       46   0.0000      -19.513       18.953         0.00     0.00     0.00
       47   0.0000      -21.121       18.663         0.00     0.00     0.00
       48   0.0000      -22.713       18.300         0.00     0.00     0.00
       49   0.0000      -24.288       17.868         0.00     0.00     0.00
       50   0.0000      -25.846       17.375         0.00     0.00     0.00
       51   0.0000      -27.385       16.829         0.00     0.00     0.00
       52   0.0000      -28.906       16.232         0.00     0.00     0.00
       53   0.0000      -30.405       15.583         0.00     0.00     0.00
       54   0.0000      -31.879       14.880         0.00     0.00     0.00
       55   0.0000      -33.324       14.117         0.00     0.00     0.00
       56   0.0000      -34.732       13.289         0.00     0.00     0.00
       57   0.0000      -36.093       12.386         0.00     0.00     0.00
       58   0.0000      -37.393       11.398         0.00     0.00     0.00
       59   0.0000      -38.611       10.310         0.00     0.00     0.00
       60   0.0000      -39.713       9.1052         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       61   0.0000      -40.666       7.7797         0.00     0.00     0.00
       62   0.0000      -41.449       6.3469         0.00     0.00     0.00
       63   0.0000      -42.048       4.8282         0.00     0.00     0.00
       64   0.0000      -42.459       3.2483         0.00     0.00     0.00
       65   0.0000      -42.690       1.6318         0.00     0.00     0.00
       66   18.547      -1.6112       0.0000         0.00     0.00     0.00
       67   18.779      -3.2283       0.0000         0.00     0.00     0.00
       68   18.974      -4.8501       0.0000         0.00     0.00     0.00
       69   19.135      -6.4757       0.0000         0.00     0.00     0.00
       70   19.262      -8.1044       0.0000         0.00     0.00     0.00
       71   19.353      -9.7354       0.0000         0.00     0.00     0.00
       72   19.406      -11.368       0.0000         0.00     0.00     0.00
       73   19.421      -13.002       0.0000         0.00     0.00     0.00
       74   19.391      -14.635       0.0000         0.00     0.00     0.00
       75   19.310      -16.266       0.0000         0.00     0.00     0.00
       76   19.166      -17.894       0.0000         0.00     0.00     0.00
       77   18.953      -19.513       0.0000         0.00     0.00     0.00
       78   18.663      -21.121       0.0000         0.00     0.00     0.00
       79   18.300      -22.713       0.0000         0.00     0.00     0.00
       80   17.868      -24.288       0.0000         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
       81   17.375      -25.846       0.0000         0.00     0.00     0.00
       82   16.829      -27.385       0.0000         0.00     0.00     0.00
       83   16.232      -28.906       0.0000         0.00     0.00     0.00
       84   15.583      -30.405       0.0000         0.00     0.00     0.00
       85   14.880      -31.879       0.0000         0.00     0.00     0.00
       86   14.117      -33.324       0.0000         0.00     0.00     0.00
       87   13.289      -34.732       0.0000         0.00     0.00     0.00
       88   12.386      -36.093       0.0000         0.00     0.00     0.00
       89   11.398      -37.393       0.0000         0.00     0.00     0.00
       90   10.310      -38.611       0.0000         0.00     0.00     0.00
       91   9.1052      -39.713       0.0000         0.00     0.00     0.00
       92   7.7797      -40.666       0.0000         0.00     0.00     0.00
       93   6.3469      -41.449       0.0000         0.00     0.00     0.00
       94   4.8282      -42.048       0.0000         0.00     0.00     0.00
       95   3.2483      -42.459       0.0000         0.00     0.00     0.00
       96   1.6318      -42.690       0.0000         0.00     0.00     0.00
       97   13.562      -17.765       13.563         0.00     0.00     0.00
       98   13.060      -1.1195       13.060         0.00     0.00     0.00
       99   13.182      -2.2473       13.182         0.00     0.00     0.00
      100   13.293      -3.3812       13.293         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      101   13.391      -4.5201       13.391         0.00     0.00     0.00
      102   13.477      -5.6631       13.477         0.00     0.00     0.00
      103   13.551      -6.8093       13.551         0.00     0.00     0.00
      104   13.613      -7.9580       13.613         0.00     0.00     0.00
      105   13.663      -9.1087       13.663         0.00     0.00     0.00
      106   13.699      -10.261       13.699         0.00     0.00     0.00
      107   13.723      -11.413       13.723         0.00     0.00     0.00
      108   13.733      -12.564       13.733         0.00     0.00     0.00
      109   13.727      -13.715       13.727         0.00     0.00     0.00
      110   13.706      -14.862       13.706         0.00     0.00     0.00
      111   13.667      -15.987       13.667         0.00     0.00     0.00
      112   13.613      -17.024       13.613         0.00     0.00     0.00
      113  0.91681      -25.460       17.478         0.00     0.00     0.00
      114   1.8460      -25.052       17.537         0.00     0.00     0.00
      115   2.7924      -24.620       17.547         0.00     0.00     0.00
      116   3.7528      -24.161       17.508         0.00     0.00     0.00
      117   4.7204      -23.678       17.415         0.00     0.00     0.00
      118   5.6877      -23.172       17.269         0.00     0.00     0.00
      119   6.6469      -22.647       17.068         0.00     0.00     0.00
      120   7.5907      -22.105       16.814         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      121   8.5116      -21.548       16.508         0.00     0.00     0.00
      122   9.4029      -20.981       16.154         0.00     0.00     0.00
      123   10.258      -20.406       15.757         0.00     0.00     0.00
      124   11.071      -19.826       15.321         0.00     0.00     0.00
      125   11.838      -19.243       14.853         0.00     0.00     0.00
      126   12.544      -18.669       14.368         0.00     0.00     0.00
      127   13.153      -18.141       13.903         0.00     0.00     0.00
      128   17.478      -25.460      0.91865         0.00     0.00     0.00
      129   17.536      -25.052       1.8494         0.00     0.00     0.00
      130   17.547      -24.620       2.7968         0.00     0.00     0.00
      131   17.506      -24.161       3.7577         0.00     0.00     0.00
      132   17.414      -23.678       4.7255         0.00     0.00     0.00
      133   17.267      -23.173       5.6927         0.00     0.00     0.00
      134   17.066      -22.647       6.6516         0.00     0.00     0.00
      135   16.812      -22.105       7.5948         0.00     0.00     0.00
      136   16.507      -21.548       8.5151         0.00     0.00     0.00
      137   16.153      -20.981       9.4057         0.00     0.00     0.00
      138   15.755      -20.406       10.260         0.00     0.00     0.00
      139   15.320      -19.826       11.073         0.00     0.00     0.00
      140   14.852      -19.243       11.839         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      141   14.368      -18.669       12.544         0.00     0.00     0.00
      142   13.903      -18.141       13.153         0.00     0.00     0.00
      143   13.685      -1.1304       12.405         0.00     0.00     0.00
      144   14.281      -1.1579       11.722         0.00     0.00     0.00
      145   14.844      -1.1921       11.009         0.00     0.00     0.00
      146   15.372      -1.2274       10.269         0.00     0.00     0.00
      147   15.864      -1.2626       9.5030         0.00     0.00     0.00
      148   16.317      -1.2977       8.7127         0.00     0.00     0.00
      149   16.732      -1.3324       7.9007         0.00     0.00     0.00
      150   17.106      -1.3666       7.0691         0.00     0.00     0.00
      151   17.438      -1.4002       6.2203         0.00     0.00     0.00
      152   17.728      -1.4329       5.3567         0.00     0.00     0.00
      153   17.974      -1.4647       4.4808         0.00     0.00     0.00
      154   18.177      -1.4955       3.5949         0.00     0.00     0.00
      155   18.336      -1.5251       2.7017         0.00     0.00     0.00
      156   18.450      -1.5536       1.8034         0.00     0.00     0.00
      157   18.521      -1.5817      0.90227         0.00     0.00     0.00
      158   13.814      -2.2692       12.524         0.00     0.00     0.00
      159   14.417      -2.3242       11.837         0.00     0.00     0.00
      160   14.990      -2.3927       11.120         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      161   15.528      -2.4634       10.373         0.00     0.00     0.00
      162   16.029      -2.5341       9.5991         0.00     0.00     0.00
      163   16.493      -2.6043       8.7997         0.00     0.00     0.00
      164   16.917      -2.6738       7.9775         0.00     0.00     0.00
      165   17.299      -2.7423       7.1352         0.00     0.00     0.00
      166   17.639      -2.8095       6.2754         0.00     0.00     0.00
      167   17.936      -2.8750       5.4009         0.00     0.00     0.00
      168   18.188      -2.9387       4.5146         0.00     0.00     0.00
      169   18.396      -3.0002       3.6193         0.00     0.00     0.00
      170   18.558      -3.0595       2.7178         0.00     0.00     0.00
      171   18.676      -3.1165       1.8128         0.00     0.00     0.00
      172   18.749      -3.1719      0.90645         0.00     0.00     0.00
      173   13.929      -3.4142       12.631         0.00     0.00     0.00
      174   14.539      -3.4969       11.941         0.00     0.00     0.00
      175   15.118      -3.5996       11.220         0.00     0.00     0.00
      176   15.665      -3.7058       10.467         0.00     0.00     0.00
      177   16.175      -3.8119       9.6862         0.00     0.00     0.00
      178   16.647      -3.9173       8.8783         0.00     0.00     0.00
      179   17.078      -4.0216       8.0467         0.00     0.00     0.00
      180   17.468      -4.1244       7.1944         0.00     0.00     0.00

    NODE        X            Y            Z          THXY     THYZ     THZX
      181   17.814      -4.2251       6.3244         0.00     0.00     0.00
      182   18.116      -4.3234       5.4399         0.00     0.00     0.00
      183   18.372      -4.4189       4.5440         0.00     0.00     0.00
      184   18.583      -4.5112       3.6401         0.00     0.00     0.00
      185   18.749      -4.6000       2.7312         0.00     0.00     0.00
      186   18.869      -4.6852       1.8204         0.00     0.00     0.00
      187   18.944      -4.7677      0.90973         0.00     0.00     0.00
      188   14.030      -4.5642       12.727         0.00     0.00     0.00
      189   14.645      -4.6744       12.035         0.00     0.00     0.00
      190   15.230      -4.8115       11.310         0.00     0.00     0.00
      191   15.783      -4.9533       10.553         0.00     0.00     0.00
      192   16.300      -5.0947       9.7647         0.00     0.00     0.00
      193   16.778      -5.2353       8.9490         0.00     0.00     0.00
      194   17.216      -5.3744       8.1088         0.00     0.00     0.00
      195   17.611      -5.5114       7.2472         0.00     0.00     0.00
      196   17.962      -5.6456       6.3678         0.00     0.00     0.00
      197   18.268      -5.7766       5.4740         0.00     0.00     0.00
      198   18.528      -5.9038       4.5695         0.00     0.00     0.00
      199   18.741      -6.0267       3.6577         0.00     0.00     0.00
